description,category_id,category_name,skill_name,level,source,group_id
Mình cần một người hướng dẫn Guitar Classic theo lịch linh hoạt.,7,Nghệ thuật,Guitar Classic,Không xác định,legacy_cleaned,skill:guitar classic
"Mình là học sinh mới, muốn được chỉ Guitar Classic từ những khái niệm đầu tiên.",7,Nghệ thuật,Guitar Classic,Mới bắt đầu,legacy_cleaned,skill:guitar classic
"Mình mất gốc hoàn toàn, muốn tìm người kèm Guitar Classic từ con số 0.",7,Nghệ thuật,Guitar Classic,Mới bắt đầu,legacy_cleaned,skill:guitar classic
"Tìm người có kinh nghiệm về Guitar Classic để trao đổi, học hỏi.",7,Nghệ thuật,Guitar Classic,Không xác định,legacy_cleaned,skill:guitar classic
Tìm người có thể thử thách và nâng trình Guitar Classic của mình lên tầm cao mới.,7,Nghệ thuật,Guitar Classic,Nâng cao,legacy_cleaned,skill:guitar classic
"Tìm người hỗ trợ Guitar Classic theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Guitar Classic,Không xác định,legacy_cleaned,skill:guitar classic
"Đang loay hoay không biết bắt đầu Guitar Classic từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Guitar Classic,Mới bắt đầu,legacy_cleaned,skill:guitar classic
"Đã tự học Guitar Classic một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",7,Nghệ thuật,Guitar Classic,Trung bình,legacy_cleaned,skill:guitar classic
"Ai có thể giúp mình về Guitar Fingerstyle không, cảm ơn nhiều.",7,Nghệ thuật,Guitar Fingerstyle,Không xác định,legacy_cleaned,skill:guitar fingerstyle
Bạn nào rành Guitar Fingerstyle chỉ giúp mình vài buổi nhập môn với.,7,Nghệ thuật,Guitar Fingerstyle,Mới bắt đầu,legacy_cleaned,skill:guitar fingerstyle
Cần chuyên gia Guitar Fingerstyle hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Guitar Fingerstyle,Nâng cao,legacy_cleaned,skill:guitar fingerstyle
Muốn được đào tạo chuyên sâu Guitar Fingerstyle để làm freelance/đi làm chính thức.,7,Nghệ thuật,Guitar Fingerstyle,Nâng cao,legacy_cleaned,skill:guitar fingerstyle
"Mình học Guitar Fingerstyle được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",7,Nghệ thuật,Guitar Fingerstyle,Trung bình,legacy_cleaned,skill:guitar fingerstyle
"Mình là học sinh mới, muốn được chỉ Guitar Fingerstyle từ những khái niệm đầu tiên.",7,Nghệ thuật,Guitar Fingerstyle,Mới bắt đầu,legacy_cleaned,skill:guitar fingerstyle
"Mình muốn học các kỹ thuật nâng cao trong Guitar Fingerstyle, không cần dạy lại cơ bản.",7,Nghệ thuật,Guitar Fingerstyle,Nâng cao,legacy_cleaned,skill:guitar fingerstyle
"Tìm gia sư dạy Guitar Fingerstyle cấp độ vỡ lòng, học chậm cũng được.",7,Nghệ thuật,Guitar Fingerstyle,Mới bắt đầu,legacy_cleaned,skill:guitar fingerstyle
Tìm mentor Guitar Fingerstyle trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,7,Nghệ thuật,Guitar Fingerstyle,Nâng cao,legacy_cleaned,skill:guitar fingerstyle
"Tìm người có kinh nghiệm về Guitar Fingerstyle để trao đổi, học hỏi.",7,Nghệ thuật,Guitar Fingerstyle,Không xác định,legacy_cleaned,skill:guitar fingerstyle
"Tìm người hỗ trợ Guitar Fingerstyle theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Guitar Fingerstyle,Không xác định,legacy_cleaned,skill:guitar fingerstyle
"Đang loay hoay không biết bắt đầu Guitar Fingerstyle từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Guitar Fingerstyle,Mới bắt đầu,legacy_cleaned,skill:guitar fingerstyle
"Ai có thể giúp mình về Guitar Solo không, cảm ơn nhiều.",7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
Bạn nào rành Guitar Solo chỉ giúp mình vài buổi nhập môn với.,7,Nghệ thuật,Guitar Solo,Mới bắt đầu,legacy_cleaned,skill:guitar solo
"Có ai rảnh dạy Guitar Solo không, mình cần gấp trong tuần này.",7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
Cần chuyên gia Guitar Solo hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Guitar Solo,Nâng cao,legacy_cleaned,skill:guitar solo
Cần người review lại các lỗi cơ bản khi làm Guitar Solo.,7,Nghệ thuật,Guitar Solo,Trung bình,legacy_cleaned,skill:guitar solo
Cần người ôn lại và củng cố kiến thức Guitar Solo ở mức trung bình.,7,Nghệ thuật,Guitar Solo,Trung bình,legacy_cleaned,skill:guitar solo
Cần tìm người hỗ trợ về Guitar Solo.,7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
Cần đặt lịch học Guitar Solo vào cuối tuần.,7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
"Muốn học thử Guitar Solo một buổi xem có hợp không, trình độ mới toanh.",7,Nghệ thuật,Guitar Solo,Mới bắt đầu,legacy_cleaned,skill:guitar solo
Muốn nâng cao kỹ năng Guitar Solo lên mức chuyên nghiệp.,7,Nghệ thuật,Guitar Solo,Nâng cao,legacy_cleaned,skill:guitar solo
"Muốn thực hành thêm Guitar Solo vì đang ở trình độ trung bình, hay bị vướng.",7,Nghệ thuật,Guitar Solo,Trung bình,legacy_cleaned,skill:guitar solo
Muốn được đào tạo chuyên sâu Guitar Solo để làm freelance/đi làm chính thức.,7,Nghệ thuật,Guitar Solo,Nâng cao,legacy_cleaned,skill:guitar solo
"Mình học Guitar Solo được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",7,Nghệ thuật,Guitar Solo,Trung bình,legacy_cleaned,skill:guitar solo
"Mình là học sinh mới, muốn được chỉ Guitar Solo từ những khái niệm đầu tiên.",7,Nghệ thuật,Guitar Solo,Mới bắt đầu,legacy_cleaned,skill:guitar solo
"Mình mất gốc hoàn toàn, muốn tìm người kèm Guitar Solo từ con số 0.",7,Nghệ thuật,Guitar Solo,Mới bắt đầu,legacy_cleaned,skill:guitar solo
Tìm mentor Guitar Solo trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,7,Nghệ thuật,Guitar Solo,Nâng cao,legacy_cleaned,skill:guitar solo
"Tìm người có kinh nghiệm về Guitar Solo để trao đổi, học hỏi.",7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
"Tìm người hỗ trợ Guitar Solo theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Guitar Solo,Không xác định,legacy_cleaned,skill:guitar solo
Đang cần người có kinh nghiệm lâu năm về Guitar Solo để review công việc thực tế.,7,Nghệ thuật,Guitar Solo,Nâng cao,legacy_cleaned,skill:guitar solo
"Đang loay hoay không biết bắt đầu Guitar Solo từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Guitar Solo,Mới bắt đầu,legacy_cleaned,skill:guitar solo
"Ai có thể giúp mình về Guitar Điện (Electric) không, cảm ơn nhiều.",7,Nghệ thuật,Guitar Điện (Electric),Không xác định,legacy_cleaned,skill:guitar điện (electric)
Cần buổi thực hành Guitar Điện (Electric) nâng cao hơn một chút so với người mới.,7,Nghệ thuật,Guitar Điện (Electric),Trung bình,legacy_cleaned,skill:guitar điện (electric)
Cần người giỏi Guitar Điện (Electric) hỗ trợ giải quyết vấn đề khó trong công việc.,7,Nghệ thuật,Guitar Điện (Electric),Nâng cao,legacy_cleaned,skill:guitar điện (electric)
Cần người hướng dẫn Guitar Điện (Electric) cơ bản cho người chưa có nền tảng.,7,Nghệ thuật,Guitar Điện (Electric),Mới bắt đầu,legacy_cleaned,skill:guitar điện (electric)
Cần người ôn lại và củng cố kiến thức Guitar Điện (Electric) ở mức trung bình.,7,Nghệ thuật,Guitar Điện (Electric),Trung bình,legacy_cleaned,skill:guitar điện (electric)
Cần tìm người hỗ trợ về Guitar Điện (Electric).,7,Nghệ thuật,Guitar Điện (Electric),Không xác định,legacy_cleaned,skill:guitar điện (electric)
Cần tư vấn chuyên sâu về Guitar Điện (Electric) cho một dự án cụ thể đang làm.,7,Nghệ thuật,Guitar Điện (Electric),Nâng cao,legacy_cleaned,skill:guitar điện (electric)
Muốn nâng cao kỹ năng Guitar Điện (Electric) lên mức chuyên nghiệp.,7,Nghệ thuật,Guitar Điện (Electric),Nâng cao,legacy_cleaned,skill:guitar điện (electric)
"Muốn thực hành thêm Guitar Điện (Electric) vì đang ở trình độ trung bình, hay bị vướng.",7,Nghệ thuật,Guitar Điện (Electric),Trung bình,legacy_cleaned,skill:guitar điện (electric)
Muốn tìm người dạy Guitar Điện (Electric) 1 kèm 1 online hoặc offline đều được.,7,Nghệ thuật,Guitar Điện (Electric),Không xác định,legacy_cleaned,skill:guitar điện (electric)
"Mình biết Guitar Điện (Electric) ở mức cơ bản, muốn lên trình độ trung cấp.",7,Nghệ thuật,Guitar Điện (Electric),Trung bình,legacy_cleaned,skill:guitar điện (electric)
"Mình cần trao đổi trực tiếp về Guitar Điện (Electric), ai có kinh nghiệm inbox giúp mình.",7,Nghệ thuật,Guitar Điện (Electric),Không xác định,legacy_cleaned,skill:guitar điện (electric)
"Mình muốn học các kỹ thuật nâng cao trong Guitar Điện (Electric), không cần dạy lại cơ bản.",7,Nghệ thuật,Guitar Điện (Electric),Nâng cao,legacy_cleaned,skill:guitar điện (electric)
"Tìm gia sư dạy Guitar Điện (Electric) cấp độ vỡ lòng, học chậm cũng được.",7,Nghệ thuật,Guitar Điện (Electric),Mới bắt đầu,legacy_cleaned,skill:guitar điện (electric)
Tìm người có thể thử thách và nâng trình Guitar Điện (Electric) của mình lên tầm cao mới.,7,Nghệ thuật,Guitar Điện (Electric),Nâng cao,legacy_cleaned,skill:guitar điện (electric)
"Tìm người hỗ trợ Guitar Điện (Electric) theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Guitar Điện (Electric),Không xác định,legacy_cleaned,skill:guitar điện (electric)
"Đang loay hoay không biết bắt đầu Guitar Điện (Electric) từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Guitar Điện (Electric),Mới bắt đầu,legacy_cleaned,skill:guitar điện (electric)
Bạn nào rành Guitar Đệm hát chỉ giúp mình vài buổi nhập môn với.,7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
"Có ai rảnh dạy Guitar Đệm hát không, mình cần gấp trong tuần này.",7,Nghệ thuật,Guitar Đệm hát,Không xác định,legacy_cleaned,skill:guitar đệm hát
Cần lộ trình học Guitar Đệm hát cơ bản trong 1-2 tháng.,7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
Cần một buổi học Guitar Đệm hát dành cho người mới bắt đầu.,7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
Cần người giỏi Guitar Đệm hát hỗ trợ giải quyết vấn đề khó trong công việc.,7,Nghệ thuật,Guitar Đệm hát,Nâng cao,legacy_cleaned,skill:guitar đệm hát
Cần người review lại các lỗi cơ bản khi làm Guitar Đệm hát.,7,Nghệ thuật,Guitar Đệm hát,Trung bình,legacy_cleaned,skill:guitar đệm hát
Cần đặt lịch học Guitar Đệm hát vào cuối tuần.,7,Nghệ thuật,Guitar Đệm hát,Không xác định,legacy_cleaned,skill:guitar đệm hát
"Muốn học thử Guitar Đệm hát một buổi xem có hợp không, trình độ mới toanh.",7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
"Mình biết Guitar Đệm hát ở mức cơ bản, muốn lên trình độ trung cấp.",7,Nghệ thuật,Guitar Đệm hát,Trung bình,legacy_cleaned,skill:guitar đệm hát
"Mình là học sinh mới, muốn được chỉ Guitar Đệm hát từ những khái niệm đầu tiên.",7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
"Mình mới tìm hiểu Guitar Đệm hát, cần người kèm cặp cơ bản.",7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
"Mình đã biết chút ít về Guitar Đệm hát, muốn học thêm để vững hơn.",7,Nghệ thuật,Guitar Đệm hát,Trung bình,legacy_cleaned,skill:guitar đệm hát
Tìm mentor Guitar Đệm hát trình độ cao để chuẩn bị đi làm/thi chứng chỉ.,7,Nghệ thuật,Guitar Đệm hát,Nâng cao,legacy_cleaned,skill:guitar đệm hát
"Tìm người có kinh nghiệm về Guitar Đệm hát để trao đổi, học hỏi.",7,Nghệ thuật,Guitar Đệm hát,Không xác định,legacy_cleaned,skill:guitar đệm hát
Tìm người luyện tập cùng để cải thiện Guitar Đệm hát ở mức khá.,7,Nghệ thuật,Guitar Đệm hát,Trung bình,legacy_cleaned,skill:guitar đệm hát
"Đang loay hoay không biết bắt đầu Guitar Đệm hát từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Guitar Đệm hát,Mới bắt đầu,legacy_cleaned,skill:guitar đệm hát
"Ai có thể giúp mình về Harmonica (Kèn harmonica) không, cảm ơn nhiều.",7,Nghệ thuật,Harmonica (Kèn harmonica),Không xác định,legacy_cleaned,skill:harmonica (kèn harmonica)
Cần lộ trình học Harmonica (Kèn harmonica) cơ bản trong 1-2 tháng.,7,Nghệ thuật,Harmonica (Kèn harmonica),Mới bắt đầu,legacy_cleaned,skill:harmonica (kèn harmonica)
Cần tư vấn chuyên sâu về Harmonica (Kèn harmonica) cho một dự án cụ thể đang làm.,7,Nghệ thuật,Harmonica (Kèn harmonica),Nâng cao,legacy_cleaned,skill:harmonica (kèn harmonica)
"Muốn thực hành thêm Harmonica (Kèn harmonica) vì đang ở trình độ trung bình, hay bị vướng.",7,Nghệ thuật,Harmonica (Kèn harmonica),Trung bình,legacy_cleaned,skill:harmonica (kèn harmonica)
Muốn được đào tạo chuyên sâu Harmonica (Kèn harmonica) để làm freelance/đi làm chính thức.,7,Nghệ thuật,Harmonica (Kèn harmonica),Nâng cao,legacy_cleaned,skill:harmonica (kèn harmonica)
"Mình học Harmonica (Kèn harmonica) được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",7,Nghệ thuật,Harmonica (Kèn harmonica),Trung bình,legacy_cleaned,skill:harmonica (kèn harmonica)
"Mình là học sinh mới, muốn được chỉ Harmonica (Kèn harmonica) từ những khái niệm đầu tiên.",7,Nghệ thuật,Harmonica (Kèn harmonica),Mới bắt đầu,legacy_cleaned,skill:harmonica (kèn harmonica)
"Mình muốn học các kỹ thuật nâng cao trong Harmonica (Kèn harmonica), không cần dạy lại cơ bản.",7,Nghệ thuật,Harmonica (Kèn harmonica),Nâng cao,legacy_cleaned,skill:harmonica (kèn harmonica)
"Mình mất gốc hoàn toàn, muốn tìm người kèm Harmonica (Kèn harmonica) từ con số 0.",7,Nghệ thuật,Harmonica (Kèn harmonica),Mới bắt đầu,legacy_cleaned,skill:harmonica (kèn harmonica)
"Mình đã có nền tảng Harmonica (Kèn harmonica) khá tốt, muốn học chuyên sâu hơn.",7,Nghệ thuật,Harmonica (Kèn harmonica),Nâng cao,legacy_cleaned,skill:harmonica (kèn harmonica)
"Tìm gia sư dạy Harmonica (Kèn harmonica) cấp độ vỡ lòng, học chậm cũng được.",7,Nghệ thuật,Harmonica (Kèn harmonica),Mới bắt đầu,legacy_cleaned,skill:harmonica (kèn harmonica)
"Tìm người có kinh nghiệm về Harmonica (Kèn harmonica) để trao đổi, học hỏi.",7,Nghệ thuật,Harmonica (Kèn harmonica),Không xác định,legacy_cleaned,skill:harmonica (kèn harmonica)
Tìm người có thể thử thách và nâng trình Harmonica (Kèn harmonica) của mình lên tầm cao mới.,7,Nghệ thuật,Harmonica (Kèn harmonica),Nâng cao,legacy_cleaned,skill:harmonica (kèn harmonica)
"Tìm người dạy Harmonica (Kèn harmonica) cho người tay ngang, chưa từng học qua.",7,Nghệ thuật,Harmonica (Kèn harmonica),Mới bắt đầu,legacy_cleaned,skill:harmonica (kèn harmonica)
"Tìm người hỗ trợ Harmonica (Kèn harmonica) theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Harmonica (Kèn harmonica),Không xác định,legacy_cleaned,skill:harmonica (kèn harmonica)
Tìm người luyện tập cùng để cải thiện Harmonica (Kèn harmonica) ở mức khá.,7,Nghệ thuật,Harmonica (Kèn harmonica),Trung bình,legacy_cleaned,skill:harmonica (kèn harmonica)
"Đang tìm mentor Harmonica (Kèn harmonica), thời gian học có thể thương lượng.",7,Nghệ thuật,Harmonica (Kèn harmonica),Không xác định,legacy_cleaned,skill:harmonica (kèn harmonica)
"Có ai rảnh dạy Hoạt hình 2D (Animation) không, mình cần gấp trong tuần này.",7,Nghệ thuật,Hoạt hình 2D (Animation),Không xác định,legacy_cleaned,skill:hoạt hình 2d (animation)
Cần chuyên gia Hoạt hình 2D (Animation) hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Hoạt hình 2D (Animation),Nâng cao,legacy_cleaned,skill:hoạt hình 2d (animation)
Cần lộ trình học Hoạt hình 2D (Animation) cơ bản trong 1-2 tháng.,7,Nghệ thuật,Hoạt hình 2D (Animation),Mới bắt đầu,legacy_cleaned,skill:hoạt hình 2d (animation)
Cần người giỏi Hoạt hình 2D (Animation) hỗ trợ giải quyết vấn đề khó trong công việc.,7,Nghệ thuật,Hoạt hình 2D (Animation),Nâng cao,legacy_cleaned,skill:hoạt hình 2d (animation)
Cần người review lại các lỗi cơ bản khi làm Hoạt hình 2D (Animation).,7,Nghệ thuật,Hoạt hình 2D (Animation),Trung bình,legacy_cleaned,skill:hoạt hình 2d (animation)
Cần người ôn lại và củng cố kiến thức Hoạt hình 2D (Animation) ở mức trung bình.,7,Nghệ thuật,Hoạt hình 2D (Animation),Trung bình,legacy_cleaned,skill:hoạt hình 2d (animation)
"Muốn học thử Hoạt hình 2D (Animation) một buổi xem có hợp không, trình độ mới toanh.",7,Nghệ thuật,Hoạt hình 2D (Animation),Mới bắt đầu,legacy_cleaned,skill:hoạt hình 2d (animation)
Muốn tìm người dạy Hoạt hình 2D (Animation) 1 kèm 1 online hoặc offline đều được.,7,Nghệ thuật,Hoạt hình 2D (Animation),Không xác định,legacy_cleaned,skill:hoạt hình 2d (animation)
"Mình muốn học các kỹ thuật nâng cao trong Hoạt hình 2D (Animation), không cần dạy lại cơ bản.",7,Nghệ thuật,Hoạt hình 2D (Animation),Nâng cao,legacy_cleaned,skill:hoạt hình 2d (animation)
"Mình mất gốc hoàn toàn, muốn tìm người kèm Hoạt hình 2D (Animation) từ con số 0.",7,Nghệ thuật,Hoạt hình 2D (Animation),Mới bắt đầu,legacy_cleaned,skill:hoạt hình 2d (animation)
"Tìm gia sư dạy Hoạt hình 2D (Animation) cấp độ vỡ lòng, học chậm cũng được.",7,Nghệ thuật,Hoạt hình 2D (Animation),Mới bắt đầu,legacy_cleaned,skill:hoạt hình 2d (animation)
Tìm người có thể thử thách và nâng trình Hoạt hình 2D (Animation) của mình lên tầm cao mới.,7,Nghệ thuật,Hoạt hình 2D (Animation),Nâng cao,legacy_cleaned,skill:hoạt hình 2d (animation)
"Tìm người hỗ trợ Hoạt hình 2D (Animation) theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Hoạt hình 2D (Animation),Không xác định,legacy_cleaned,skill:hoạt hình 2d (animation)
Đang cần người có kinh nghiệm lâu năm về Hoạt hình 2D (Animation) để review công việc thực tế.,7,Nghệ thuật,Hoạt hình 2D (Animation),Nâng cao,legacy_cleaned,skill:hoạt hình 2d (animation)
"Đang tìm mentor Hoạt hình 2D (Animation), thời gian học có thể thương lượng.",7,Nghệ thuật,Hoạt hình 2D (Animation),Không xác định,legacy_cleaned,skill:hoạt hình 2d (animation)
"Đã tự học Hoạt hình 2D (Animation) một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",7,Nghệ thuật,Hoạt hình 2D (Animation),Trung bình,legacy_cleaned,skill:hoạt hình 2d (animation)
"Ai có thể giúp mình về Hòa âm phối khí không, cảm ơn nhiều.",7,Nghệ thuật,Hòa âm phối khí,Không xác định,legacy_cleaned,skill:hòa âm phối khí
Bạn nào rành Hòa âm phối khí chỉ giúp mình vài buổi nhập môn với.,7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
"Có ai rảnh dạy Hòa âm phối khí không, mình cần gấp trong tuần này.",7,Nghệ thuật,Hòa âm phối khí,Không xác định,legacy_cleaned,skill:hòa âm phối khí
Cần chuyên gia Hòa âm phối khí hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Hòa âm phối khí,Nâng cao,legacy_cleaned,skill:hòa âm phối khí
Cần lộ trình học Hòa âm phối khí cơ bản trong 1-2 tháng.,7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
Cần một buổi học Hòa âm phối khí dành cho người mới bắt đầu.,7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
Cần người giỏi Hòa âm phối khí hỗ trợ giải quyết vấn đề khó trong công việc.,7,Nghệ thuật,Hòa âm phối khí,Nâng cao,legacy_cleaned,skill:hòa âm phối khí
Cần người hướng dẫn Hòa âm phối khí cơ bản cho người chưa có nền tảng.,7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
Cần tìm người hỗ trợ về Hòa âm phối khí.,7,Nghệ thuật,Hòa âm phối khí,Không xác định,legacy_cleaned,skill:hòa âm phối khí
Cần tư vấn chuyên sâu về Hòa âm phối khí cho một dự án cụ thể đang làm.,7,Nghệ thuật,Hòa âm phối khí,Nâng cao,legacy_cleaned,skill:hòa âm phối khí
Muốn nâng cao kỹ năng Hòa âm phối khí lên mức chuyên nghiệp.,7,Nghệ thuật,Hòa âm phối khí,Nâng cao,legacy_cleaned,skill:hòa âm phối khí
"Mình chưa biết gì về Hòa âm phối khí, ai có thể hướng dẫn từng bước không?",7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
Mình cần một người hướng dẫn Hòa âm phối khí theo lịch linh hoạt.,7,Nghệ thuật,Hòa âm phối khí,Không xác định,legacy_cleaned,skill:hòa âm phối khí
"Mình đã biết chút ít về Hòa âm phối khí, muốn học thêm để vững hơn.",7,Nghệ thuật,Hòa âm phối khí,Trung bình,legacy_cleaned,skill:hòa âm phối khí
Tìm người có thể thử thách và nâng trình Hòa âm phối khí của mình lên tầm cao mới.,7,Nghệ thuật,Hòa âm phối khí,Nâng cao,legacy_cleaned,skill:hòa âm phối khí
"Tìm người hỗ trợ Hòa âm phối khí theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Hòa âm phối khí,Không xác định,legacy_cleaned,skill:hòa âm phối khí
Tìm người luyện tập cùng để cải thiện Hòa âm phối khí ở mức khá.,7,Nghệ thuật,Hòa âm phối khí,Trung bình,legacy_cleaned,skill:hòa âm phối khí
"Đang loay hoay không biết bắt đầu Hòa âm phối khí từ đâu, mong được hỗ trợ.",7,Nghệ thuật,Hòa âm phối khí,Mới bắt đầu,legacy_cleaned,skill:hòa âm phối khí
Cần buổi thực hành Ký họa (Sketching) nâng cao hơn một chút so với người mới.,7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
Cần chuyên gia Ký họa (Sketching) hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
Cần lộ trình học Ký họa (Sketching) cơ bản trong 1-2 tháng.,7,Nghệ thuật,Ký họa (Sketching),Mới bắt đầu,legacy_cleaned,skill:ký họa (sketching)
Cần người review lại các lỗi cơ bản khi làm Ký họa (Sketching).,7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
Cần người ôn lại và củng cố kiến thức Ký họa (Sketching) ở mức trung bình.,7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
Cần tư vấn chuyên sâu về Ký họa (Sketching) cho một dự án cụ thể đang làm.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
"Muốn học thử Ký họa (Sketching) một buổi xem có hợp không, trình độ mới toanh.",7,Nghệ thuật,Ký họa (Sketching),Mới bắt đầu,legacy_cleaned,skill:ký họa (sketching)
Muốn nâng cao kỹ năng Ký họa (Sketching) lên mức chuyên nghiệp.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
"Muốn thực hành thêm Ký họa (Sketching) vì đang ở trình độ trung bình, hay bị vướng.",7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
Muốn được đào tạo chuyên sâu Ký họa (Sketching) để làm freelance/đi làm chính thức.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
Mình cần một người hướng dẫn Ký họa (Sketching) theo lịch linh hoạt.,7,Nghệ thuật,Ký họa (Sketching),Không xác định,legacy_cleaned,skill:ký họa (sketching)
"Mình học Ký họa (Sketching) được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
"Mình đã có nền tảng Ký họa (Sketching) khá tốt, muốn học chuyên sâu hơn.",7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
"Tìm người có kinh nghiệm về Ký họa (Sketching) để trao đổi, học hỏi.",7,Nghệ thuật,Ký họa (Sketching),Không xác định,legacy_cleaned,skill:ký họa (sketching)
Tìm người có thể thử thách và nâng trình Ký họa (Sketching) của mình lên tầm cao mới.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
"Tìm người hỗ trợ Ký họa (Sketching) theo buổi, không cần cam kết dài hạn.",7,Nghệ thuật,Ký họa (Sketching),Không xác định,legacy_cleaned,skill:ký họa (sketching)
Đang cần người có kinh nghiệm lâu năm về Ký họa (Sketching) để review công việc thực tế.,7,Nghệ thuật,Ký họa (Sketching),Nâng cao,legacy_cleaned,skill:ký họa (sketching)
"Đã tự học Ký họa (Sketching) một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",7,Nghệ thuật,Ký họa (Sketching),Trung bình,legacy_cleaned,skill:ký họa (sketching)
Cần buổi thực hành Làm gốm (Pottery) nâng cao hơn một chút so với người mới.,7,Nghệ thuật,Làm gốm (Pottery),Trung bình,legacy_cleaned,skill:làm gốm (pottery)
Cần chuyên gia Làm gốm (Pottery) hướng dẫn làm dự án thực tế.,7,Nghệ thuật,Làm gốm (Pottery),Nâng cao,legacy_cleaned,skill:làm gốm (pottery)
Cần một buổi học Làm gốm (Pottery) dành cho người mới bắt đầu.,7,Nghệ thuật,Làm gốm (Pottery),Mới bắt đầu,legacy_cleaned,skill:làm gốm (pottery)
Cần người giỏi Làm gốm (Pottery) hỗ trợ giải quyết vấn đề khó trong công việc.,7,Nghệ thuật,Làm gốm (Pottery),Nâng cao,legacy_cleaned,skill:làm gốm (pottery)
Cần người review lại các lỗi cơ bản khi làm Làm gốm (Pottery).,7,Nghệ thuật,Làm gốm (Pottery),Trung bình,legacy_cleaned,skill:làm gốm (pottery)
Cần người ôn lại và củng cố kiến thức Làm gốm (Pottery) ở mức trung bình.,7,Nghệ thuật,Làm gốm (Pottery),Trung bình,legacy_cleaned,skill:làm gốm (pottery)
